place_id,name,cre_id,longitude,latitude,regular_price,premium_price,diesel_price,state,municipality,address
2351,PETROMAX S.A. DE C.V.,PL/623/EXP/ES/2015,-103.2512,20.45484,24.79,27.19,,,,
2329,PETROMAX S.A. DE C.V.,PL/624/EXP/ES/2015,-100.3987,25.76576,22.99,27.89,,,,
2441,FUENTE DE CARGA FRIGGA S.A. DE C.V.,PL/625/EXP/ES/2015,-99.27599,19.40762,24.1,26.49,25.96,,,
2449,SERVICIO GRANADA S.A. DE C.V.,PL/626/EXP/ES/2015,-99.07566,19.64,24.19,25.59,25.49,,,
11202,COMBUSTIBLES PENINSULARES DEL SURESTE S.A. DE C.V.,PL/6269/EXP/ES/2015,-87.08785,20.62332,25.5,26.5,27.2,,,
2079,GASOLINERÍA PERSEO S.A. DE C.V.,PL/627/EXP/ES/2015,-99.11606,19.74912,23.99,25.49,25.99,,,
7665,EMRESA BURRUEL S.A. DE C.V.,PL/6270/EXP/ES/2015,-113.5387,31.31746,24.99,26.04,,,,
7878,GASISLO 2000 S.A. DE C.V.,PL/6271/EXP/ES/2015,-102.5647,22.76712,25.56,26.4,,,,
8154,SERVICIOS MGM S.A. DE C.V.,PL/6272/EXP/ES/2015,-92.16833,15.44524,,,,,,
8289,SERVICIOS MGM S.A. DE C.V.,PL/6273/EXP/ES/2015,-92.13878,15.66348,,,,,,
8092,AUTO SERVICIO COAHUILA S.A. DE C.V.,PL/6274/EXP/ES/2015,-101.4283,26.92422,22.99,,,,,
8028,INMOBILIARIA LA ZAMORANA S.A. DE C.V.,PL/6275/EXP/ES/2015,-96.13781,19.14367,23.89,24.79,25.55,,,
7629,JOSÉ ANTONIO DURAN ARREDONDO,PL/6276/EXP/ES/2015,-101.3751,20.52143,25.39,,27.19,,,
8363,SERVICIO JINETES S.A. DE C.V.,PL/6277/EXP/ES/2015,-99.21984,19.56043,24.49,25.69,,,,
7962,GASOLINERA EL CHAMACO S.A. DE C.V.,PL/6278/EXP/ES/2015,-109.9456,27.55223,24.99,26.3,,,,
8150,ESTACIÓN DE SERVICIO DOÑA ADE S.A. DE C.V.,PL/6279/EXP/ES/2015,-96.90234,17.28584,25.4,26.4,27.0,,,
2549,OPERADORA ALIANZA DE ESTACIONES DE SERVICIO S.A. DE C.V.,PL/628/EXP/ES/2015,-99.27911,19.38935,25.49,,26.49,,,
7837,SERVICIO CARRIEDO S.A. DE C.V.,PL/6280/EXP/ES/2015,-99.51465,19.27993,23.99,25.59,25.59,,,
8107,SERVICIO CHOPA S.A. DE C.V.,PL/6281/EXP/ES/2015,-101.694,21.12282,24.49,26.19,,,,
8297,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/6282/EXP/ES/2015,-112.1577,30.70829,22.99,23.99,,,,
7921,FRANCISCO JAVIER HERRERA HERNÁNDEZ,PL/6283/EXP/ES/2015,-92.60135,16.73681,24.17,25.17,25.87,,,
8540,SERVIMAX GASOLINERA S.A. DE C.V.,PL/6284/EXP/ES/2015,-100.4129,20.58012,23.69,24.99,26.39,,,
7888,INMUEBLES PORBA S.A. DE C.V.,PL/6285/EXP/ES/2015,-99.91433,16.86192,24.7,25.8,,,,
7729,ISABEL MENDOZA BERNAL,PL/6286/EXP/ES/2015,-97.77463,19.30225,24.19,24.99,25.59,,,
8423,SERVICIOS Y COMBUSTIBLES TEPUCHE S.A. DE C.V.,PL/6287/EXP/ES/2015,-107.353,24.93847,23.59,24.79,23.79,,,
8527,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6288/EXP/ES/2015,-94.54767,18.01206,22.45,23.95,24.77,,,
7738,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6289/EXP/ES/2015,-94.92182,17.99999,23.45,24.99,25.09,,,
2321,SERVICIO CALATRAVA S.A. DE C.V.,PL/629/EXP/ES/2015,-99.13498,19.66663,24.99,26.59,26.99,,,
8477,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ,PL/6290/EXP/ES/2015,-110.9705,29.10041,24.99,26.14,,,,
7536,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ,PL/6291/EXP/ES/2015,-110.9854,29.12057,24.99,,,,,
8283,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ,PL/6292/EXP/ES/2015,-110.9931,29.11288,24.89,,,,,
7621,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6293/EXP/ES/2015,-94.9297,17.92167,23.39,24.29,25.04,,,
8349,GUADALUPANA GASOLINERA S.A. DE C.V.,PL/6294/EXP/ES/2015,-110.971,28.98789,24.99,,,,,
8393,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6295/EXP/ES/2015,-92.93787,18.00055,23.48,24.98,25.09,,,
7987,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6296/EXP/ES/2015,-93.00263,17.98516,23.98,24.99,25.29,,,
7824,SERVICIO CÚPULA S.A. DE C.V.,PL/6297/EXP/ES/2015,-99.16734,19.63879,24.29,25.99,25.69,,,
8422,SERVICIO CÚPULA S.A. DE C.V.,PL/6298/EXP/ES/2015,-98.92052,19.58361,24.39,25.99,25.99,,,
8228,SERVICIO CÚPULA S.A. DE C.V.,PL/6299/EXP/ES/2015,-99.18701,19.68643,23.59,24.99,25.04,,,
2140,INMOBILIARIA SOCOR S.A. DE C.V.,PL/630/EXP/ES/2015,-99.13939,19.71715,24.79,25.99,25.99,,,
7532,GASOLINERA CHOIX S.A. DE C.V.,PL/6300/EXP/ES/2015,-108.3321,26.70007,25.8,26.8,26.8,,,
7934,SERVICIO CÚPULA S.A. DE C.V.,PL/6301/EXP/ES/2015,-99.07952,19.82048,23.99,25.59,25.49,,,
7754,DAGAL S.A. DE C.V.,PL/6302/EXP/ES/2015,-114.7549,32.46045,20.79,22.99,25.69,,,
8235,SÚPER SERVICO MACAL S.A. DE C.V.,PL/6303/EXP/ES/2015,-92.26202,14.91623,23.43,24.47,25.21,,,
7897,GASOLINERA ROMA S.A. DE C.V.,PL/6304/EXP/ES/2015,-89.64409,21.05759,24.74,25.69,26.89,,,
7671,ESTACIÓN DE SERVICIO LA TURQUESA S.A. DE C.V.,PL/6305/EXP/ES/2015,-92.26779,14.91538,23.43,24.47,25.21,,,
8226,SERVICIO ARTEAGA S.A. DE C.V.,PL/6306/EXP/ES/2015,-101.1804,20.39458,25.1,26.7,,,,
7592,SERVICIO LARRAGA S.A. DE C.V.,PL/6307/EXP/ES/2015,-97.85804,22.30667,23.44,24.44,25.24,,,
8392,GASOLINERA ROMA S.A. DE C.V.,PL/6308/EXP/ES/2015,-89.6424,20.9891,23.69,24.69,,,,
7836,SERVICIO VENTURA PUENTE S.A. DE C.V.,PL/6309/EXP/ES/2015,-101.1805,19.68788,24.99,25.99,26.89,,,
2272,GASOLINERÍA MAGNOLIAS S.A. DE C.V.,PL/631/EXP/ES/2015,-99.09545,19.37437,24.49,26.29,26.19,Ciudad de Mexico,Iztapalapa,Vialidad Principal Lt. 1 Circuito Fruta Y Legumbres
7698,PETRO SAV SABINAS S.A. DE C.V.,PL/6310/EXP/ES/2015,-100.1637,26.50372,,,,,,
7638,COMBUSTIBLES ARAIZA S.A. DE C.V.,PL/6311/EXP/ES/2015,-100.987,22.16675,23.75,24.5,,,,
7753,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6312/EXP/ES/2015,-94.39381,18.01443,23.59,24.99,25.29,,,
8216,SERVICIO EL VIGIA S.A. DE C.V.,PL/6313/EXP/ES/2015,-110.9153,27.92587,25.99,27.99,,,,
7845,BERTHA FUENTES OÑATE,PL/6314/EXP/ES/2015,-102.5089,20.54843,,,,,,
8182,SERVICIO SIERRA VISTA S.A. DE C.V.,PL/6315/EXP/ES/2015,-101.0344,22.13425,23.75,24.5,,,,
8450,SERVICIO MARIOS S.A. DE C.V.,PL/6316/EXP/ES/2015,-110.8012,27.95248,25.92,27.82,27.59,,,
8459,AUTO SERVICIO EL CHAMIZAL S.A. DE C.V.,PL/6317/EXP/ES/2015,-115.4036,32.62218,23.39,24.59,25.19,,,
7827,GASOLINERA CARLO MAGNO S.A. DE C.V.,PL/6318/EXP/ES/2015,-100.9948,22.16321,23.75,24.5,,,,
7915,SERVICIO LECHUGA S.A. DE C.V.,PL/6319/EXP/ES/2015,-99.51011,19.28617,24.0,25.0,,,,
2142,GASOLINERÍA ITÁLICA S.A. DE C.V.,PL/632/EXP/ES/2015,-99.2491,19.53231,24.79,26.59,25.99,,,
8361,ADALBERTO YAÑEZ ESPARZA,PL/6320/EXP/ES/2015,-102.0124,22.11599,24.99,,26.9,,,
7661,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/6321/EXP/ES/2015,-100.4359,19.89139,25.1,,26.5,,,
7550,GASOLINERA DEL PACIFICO S.A. DE C.V.,PL/6322/EXP/ES/2015,-103.8777,18.91597,24.88,25.98,26.88,,,
7720,SERVICIO PLAYA SUR S.A. DE C.V.,PL/6323/EXP/ES/2015,-86.87286,21.04297,25.98,26.98,27.78,,,
7991,PRONTOGAS S.A. DE C.V.,PL/6324/EXP/ES/2015,-105.4812,28.26925,24.29,25.79,25.29,,,
7786,JOSÉ VAZQUEZ PRADO,PL/6325/EXP/ES/2015,-99.55503,19.27817,22.99,24.79,25.19,,,
8177,GRUPO ANGELES COPILCO S.A. DE C.V.,PL/6326/EXP/ES/2015,-112.1364,30.71402,23.99,25.69,25.99,,,
7586,COMBUSTIBLES DEL NORTE DE MÉXICO S.A. DE C.V.,PL/6327/EXP/ES/2015,-99.56017,27.4403,20.99,22.99,,,,
7996,SERVICIO EL PILAR S.A. DE C.V.,PL/6328/EXP/ES/2015,-102.6251,22.77591,25.49,26.59,26.89,,,
8256,COMBUSTIBLES CARRETEROS CARCO S.A. DE C.V.,PL/6329/EXP/ES/2015,-103,20,25.79,26.6,27.12,,,
2220,APOYOS Y SUMINISTROS COMERCIALES E INDUSTRIALES S.A. DE C.V.,PL/633/EXP/ES/2015,-117.0852,32.52634,23.99,25.99,25.99,,,
7748,ESTACIÓN DE SERVICIO ONIX S.A. DE C.V.,PL/6330/EXP/ES/2015,-92.26392,14.89096,23.43,24.47,,,,
8524,SERVICIOS SANTA MARÍA S. DE R. L. DE C. V.,PL/6331/EXP/ES/2015,-99.03967,19.35983,24.39,25.43,,Ciudad de Mexico,Iztapalapa,Avenida Guelatao No. 220
7969,SERVICIO GERO S.A. DE C.V.,PL/6332/EXP/ES/2015,-102.3406,21.97262,24.99,26.29,26.39,,,
7540,SERVICIO ANCIRA VIEJO S.A. DE C.V.,PL/6333/EXP/ES/2015,-100.3125,25.83481,24.99,,25.99,,,
7633,ESTACIÓN DE SERVICIO Y GASOLINERIA IGNACIO ZARAGOZA S.A. DE C.V.,PL/6334/EXP/ES/2015,-99.01838,19.37331,24.39,25.43,25.71,Ciudad de Mexico,Iztapalapa,Calzada Ignacio Zaragoza No. 2583
7566,"OPERADORA GASOIL, S.A. DE C.V.",PL/6335/EXP/ES/2015,-99.00494,19.61871,24.79,25.39,25.4,,,
8074,GASOLINERA ROMA S.A. DE C.V.,PL/6336/EXP/ES/2015,-88.92326,20.1235,24.99,25.99,26.89,,,
8072,GASOLINERA ALFA S.A. DE C.V.,PL/6337/EXP/ES/2015,-99.02418,19.37955,24.39,25.43,,Ciudad de Mexico,Iztapalapa,Calzada Ignacio Zaragoza No. 2370
8350,PETRO SAV MINA S.A. DE C.V.,PL/6338/EXP/ES/2015,-100.5248,26.00165,25.29,,25.99,,,
8345,SERVICIO PORTOMARIN S.A. DE C.V.,PL/6339/EXP/ES/2015,-100.352,19.4754,24.69,25.49,25.99,,,
2483,GASOLINERIA CÚPULA S.A. DE C.V.,PL/634/EXP/ES/2015,-99.05207,19.57208,24.79,26.29,25.99,,,
8329,ESTACIÓN DE SERVICIO CUARZO S.A. DE C.V.,PL/6340/EXP/ES/2015,-92.283,14.87903,23.43,24.47,,,,
8124,SERVICIO CIMOGUA S.A. DE C.V.,PL/6341/EXP/ES/2015,-97.08002,15.86783,25.99,26.99,,,,
7751,ESTACIÓN DE SERVICIO ZAFIRO S.A. DE C.V.,PL/6342/EXP/ES/2015,-92.26042,14.89407,23.43,24.47,,,,
7630,ESTACIÓN DE SERVICIO Y GASOLINERA LOS REYES S. DE R. L. DE C. V.,PL/6343/EXP/ES/2015,-98.99221,19.35836,24.39,25.43,25.71,,,
8373,UNIÓN DE EJIDOS DE PRODUCCIÓN AGROPECUARIA Y ACTIVIDADES MULTIPLES ALFREDO V. BONFIL DE R. I.,PL/6344/EXP/ES/2015,-98.38816,24.07325,24.5,,25.9,,,
7815,SERVICIO JHOMI DEL SURESTE S.A. DE C.V.,PL/6345/EXP/ES/2015,-96.79403,17.20489,25.29,25.69,26.69,,,
7885,ESTACIÓN DE SERVICIO HUICHIHUAYAN S.A. DE C.V.,PL/6346/EXP/ES/2015,-98.96861,21.48223,24.8,,26.0,,,
7663,JOSÉ HERNÁNDEZ VILLEGAS,PL/6347/EXP/ES/2015,-99.5192,27.45031,20.99,22.99,,,,
7662,ESTACIÓN DE SERVICIO TAFETAN MICH S.A. DE C.V.,PL/6348/EXP/ES/2015,-100.9025,19.43171,25.6,26.25,27.29,,,
7527,ENERGÍA Y GAS DE CUAUTLA S.A. DE C.V.,PL/6349/EXP/ES/2015,-99.20818,18.63048,24.59,25.59,26.09,,,
2053,CIRCULO DOS S.A. DE C.V.,PL/635/EXP/ES/2015,-117.0271,32.5279,23.99,27.39,,,,
7985,CONSORCIO GASOLINERO PLUS S.A. DE C.V.,PL/6350/EXP/ES/2015,-99.20508,19.39031,24.49,26.49,25.79,Ciudad de Mexico,Alvaro Obregon,Camino Real a Toluca No. 521
7907,ESTACIÓN DE SERVICIO JP SEGUNDO S.A. DE C.V.,PL/6351/EXP/ES/2015,-89.67729,20.96872,23.39,24.69,26.89,,,
7620,JUANA ROSALIA VAZQUEZ VAZQUEZ,PL/6352/EXP/ES/2015,-98.11318,17.8631,25.92,26.7,27.35,,,
8036,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/6353/EXP/ES/2015,-98.19697,19.05807,24.39,25.09,25.99,,,
8109,ESTACIÓN DE SERVICIO JP SEGUNDO S.A. DE C.V.,PL/6354/EXP/ES/2015,-89.86938,21.01249,25.11,26.06,27.11,,,
8504,LETICIA MARGARITA RIVERA CROCHE,PL/6355/EXP/ES/2015,-99.90019,16.85401,24.99,25.49,,,,
7725,PETRO SAV LEONES S.A. DE C.V.,PL/6356/EXP/ES/2015,-100.1673,25.71421,,26.99,,,,
8040,SERVICIO DEL PORVENIR S.A. DE C.V.,PL/6357/EXP/ES/2015,-101.1423,19.87667,24.55,25.65,26.6,,,
8088,ROSSANA SOLIS PÉREZ,PL/6358/EXP/ES/2015,-107.6093,27.96722,25.25,26.55,26.45,,,
7561,"Grupo Enermar, S.A.P.I. de C.V.",PL/6359/EXP/ES/2015,-110.9341,27.95593,25.99,27.99,27.69,,,
2064,"ESTACION LA VICTORIA, S.A. DE C.V.",PL/636/EXP/ES/2015,-117.0466,32.53171,24.19,26.59,,,,
8258,GASOLINERA RENDIMAS DEL CENTRO S.A. DE C.V.,PL/6360/EXP/ES/2015,-110.955,29.09332,24.99,,,,,
7605,SERVICIO PORTOMARIN S.A. DE C.V.,PL/6361/EXP/ES/2015,-99.86734,19.7906,23.99,,25.79,,,
8479,COMBUSTIBLES FINOS S.A. DE C.V.,PL/6362/EXP/ES/2015,-96.94916,19.46159,24.64,25.79,26.55,,,
8346,RAFAEL HERNÁNDEZ LÓPEZ,PL/6363/EXP/ES/2015,-99.1223,19.39234,24.75,26.5,,Ciudad de Mexico,Iztacalco,Calzada La Viga No. 798
7905,CONSORCIO GASOLINERO PLUS S.A. DE C.V.,PL/6364/EXP/ES/2015,-99.16779,19.40896,24.49,26.49,,Ciudad de Mexico,Cuauhtemoc,Campeche No. 214
8339,GASOLINERA RENDIMAS S.A. DE C.V.,PL/6365/EXP/ES/2015,-110.9589,29.10951,24.99,26.14,,,,
7599,"FUENTE DE CARGA PREFECTA , S.A. DE C.V. ",PL/6366/EXP/ES/2015,-99.18798,19.45456,24.49,26.39,,Ciudad de Mexico,Miguel Hidalgo,Avenida Marina Nacional No. 191
7781,SERVICIO CANOAS S.A. DE C.V.,PL/6367/EXP/ES/2015,-97.34013,20.95895,24.39,,,,,
8492,SERVICIO BELEN HERNÁNDEZ S.A. DE C.V.,PL/6368/EXP/ES/2015,-102.4288,21.5397,25.49,26.7,26.95,,,
7619,ESTACIÓN DE SERVICIO CALZADA DE LA VIGA S.A. DE C.V.,PL/6369/EXP/ES/2015,-99.13647,19.40696,24.39,26.59,,Ciudad de Mexico,Cuauhtemoc,San Antonio Abad No. 295
2307,SERVICIO CÍBOLA S.A. DE C.V.,PL/637/EXP/ES/2015,-116.9861,32.50862,23.99,27.19,,,,
8080,GASOLINERA LAS LIEBRES S.A. DE C.V.,PL/6370/EXP/ES/2015,-103.3178,20.58432,23.99,25.99,25.39,,,
7585,GASOLINERA LA 34 S.A. DE C.V.,PL/6371/EXP/ES/2015,-103.3219,20.68077,23.99,25.99,,,,
8033,SUPERSERVICIO EL OBRERO S.A. DE C.V.,PL/6372/EXP/ES/2015,-103.3118,20.69171,23.99,25.99,,,,
8224,ENERGÉTICOS ARCO S.A. DE C.V.,PL/6373/EXP/ES/2015,-97.88095,19.00058,23.6,24.66,24.9,,,
7639,YSIDRO NAJERA MENDOZA,PL/6374/EXP/ES/2015,-116.5699,32.48475,24.45,25.95,25.85,,,
7610,ESTACIÓN DE SERVICIOS JARDIN ESJ S.A. DE C.V.,PL/6375/EXP/ES/2015,-110.7971,27.95926,25.97,27.97,27.79,,,
7572,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,PL/6376/EXP/ES/2015,-99.16012,23.75627,25.08,25.28,,,,
7902,SERVICIOS KANASIN S.A. DE C.V.,PL/6377/EXP/ES/2015,-89.56117,20.96277,24.74,25.69,26.89,,,
8376,ENERGÉTICOS COMA S.A. DE C.V.,PL/6378/EXP/ES/2015,-97.8806,18.99904,23.6,24.66,24.9,,,
7874,INMUEBLES JULIEN S. A.,PL/6379/EXP/ES/2015,-99.15102,19.45794,23.75,25.29,,Ciudad de Mexico,Cuauhtemoc,Manuel Gonzalez No. 405
2066,"ESTACION LA VICTORIA, S.A. DE C.V.",PL/638/EXP/ES/2015,-117.0226,32.51045,23.79,25.99,,,,
7768,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6380/EXP/ES/2015,-99.14366,23.73697,24.48,25.58,,,,
7896,MARIO VAZQUEZ MORAN,PL/6381/EXP/ES/2015,-100.0657,20.66673,24.69,25.6,26.2,,,
8056,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6382/EXP/ES/2015,-99.09469,23.71841,24.68,25.68,26.28,,,
8043,SINERGIA DE ENERGÉTICOS S.A. DE C.V.,PL/6383/EXP/ES/2015,-98.2084,19.10479,24.89,26.09,27.09,,,
8425,SERVICIO JARDINES S.A. DE C.V.,PL/6384/EXP/ES/2015,-89.56689,21.02016,24.74,25.69,26.89,,,
8175,ESTACIÓN DE SERVICIO CAPRICORNIO S.A. DE C.V.,PL/6385/EXP/ES/2015,-98.15894,19.06347,24.57,25.57,27.04,,,
8020,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6386/EXP/ES/2015,-99.43642,24.26065,24.52,25.72,25.92,,,
7981,ALICIA LIZETH BREMONT JONES,PL/6387/EXP/ES/2015,-94.13437,18.05305,24.89,26.08,26.24,,,
8328,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6388/EXP/ES/2015,-98.89632,24.04977,24.62,25.82,25.92,,,
7951,AUTOGAS DE LA FRONTERA S.A. DE C.V.,PL/6389/EXP/ES/2015,-106.4554,31.74701,18.99,21.29,,,,
2124,SERVICIO EL TRIÁNGULO DEL REFUGIO S. DE R. L. DE C. V.,PL/639/EXP/ES/2015,-117.0602,32.53289,23.59,26.99,,,,
7909,SERVICIO MAZACULCO S.A. DE C.V.,PL/6390/EXP/ES/2015,-99.58786,19.20502,22.1,23.1,22.99,,,
8032,GUILLERMO CRUZ ORTIZ,PL/6391/EXP/ES/2015,-97.60368,17.03564,25.96,26.63,27.66,,,
7549,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6392/EXP/ES/2015,-99.11694,23.74162,23.5,25.3,,,,
8250,ESTACIÓN DE SERVICIO LA MOJONERA S.A. DE C.V.,PL/6393/EXP/ES/2015,-103.3071,20.29222,,,,,,
8353,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6394/EXP/ES/2015,-99.38515,23.40859,24.42,25.52,25.72,,,
8275,ALICIA LIZETH BREMONT JONES,PL/6395/EXP/ES/2015,-94.10168,18.05217,24.68,26.08,26.23,,,
8493,SERVICIO MEGABANDERA DE IRAPUATO S.A. DE C.V.,PL/6396/EXP/ES/2015,-101.3528,20.70719,25.11,26.55,26.99,,,
7995,ROSSANA SOLIS PÉREZ,PL/6397/EXP/ES/2015,-107.5998,27.98932,25.25,26.55,26.45,,,
8151,SERVICIO TAPANATEPEC S.A. DE C.V.,PL/6398/EXP/ES/2015,-94.18979,16.37045,25.2,26.2,27.7,,,
8347,GAS 53 S.A. DE C.V.,PL/6399/EXP/ES/2015,-100.2938,25.76682,,,,,,
2552,ESTACIÓN DE SERVICIO PUERTA DE MÉXICO S. DE R. L. DE C. V.,PL/640/EXP/ES/2015,-117.0121,32.51887,24.69,27.39,25.99,,,
8322,ENERGÉTICOS DE CHAHUITES S.A. DE C.V.,PL/6400/EXP/ES/2015,-94.16927,16.29081,25.2,26.2,27.7,,,
7700,COMBUSTIBLES SAN VICENTE S.A. DE C.V.,PL/6401/EXP/ES/2015,-97.74963,21.84918,24.39,25.29,26.19,,,
8192,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/6402/EXP/ES/2015,-99.12566,19.35835,,,,,,
7640,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6403/EXP/ES/2015,-99.16116,23.77326,23.28,25.28,,,,
7859,SERVICIO PONTELLAS S.A. DE C.V.,PL/6404/EXP/ES/2015,-99.0046,19.65235,23.49,24.89,25.29,,,
8223,SÚPER SERVICIO AZTECA DE VICTORIA S.A. DE C.V.,PL/6405/EXP/ES/2015,-99.12998,23.73517,24.28,25.3,,,,
7765,COMBUSTIBLES FINOS S.A. DE C.V.,PL/6406/EXP/ES/2015,-96.92827,19.54502,24.69,25.55,26.24,,,
8158,ESTACIÒN DE SERVICIO JOROBAS S.A. DE C.V.,PL/6407/EXP/ES/2015,-99.24525,19.83228,23.99,25.19,25.99,,,
7637,CONSORCIO GASOLINERO PLUS S.A. DE C.V.,PL/6408/EXP/ES/2015,-99.15083,19.48754,23.99,25.99,25.79,Ciudad de Mexico,Gustavo A. Madero,Calzada Vallejo No. 1055 Esquina Piniente 128 Y Poniente 122
8197,CONSORCIO GASOLINERO PLUS S.A. DE C.V.,PL/6409/EXP/ES/2015,-99.9117,16.84363,23.99,24.99,25.49,,,
2317,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/641/EXP/ES/2015,-116.9871,32.46825,24.49,27.19,25.99,,,
8508,GASOLINERIAS FEMA S.A. DE C.V.,PL/6410/EXP/ES/2015,-99.16068,23.76569,23.39,25.29,,,,
8416,CONSORCIO GASOLINERO PLUS S.A. DE C.V.,PL/6411/EXP/ES/2015,-98.66718,19.35244,24.19,24.99,25.79,,,
8169,JOHAN BANMAN WIEBE,PL/6412/EXP/ES/2015,-107.025,29.24276,24.6,,26.15,,,
7964,COMBUSTIBLES REMA S.A. DE C.V.,PL/6413/EXP/ES/2015,-115.5341,32.64632,23.09,23.95,,,,
8412,GASOLINERIAS FEMA S.A. DE C.V.,PL/6414/EXP/ES/2015,-99.17085,23.73062,24.08,25.78,,,,
7820,COMBUSTIBLES Y LUBRICANTES POTOSINOS S.A. DE C.V.,PL/6415/EXP/ES/2015,-101.0023,22.14557,23.75,24.5,,,,
8519,SERVICIOS AQUILES SERDAN S.A. DE C.V.,PL/6416/EXP/ES/2015,-107.3896,24.80426,21.99,25.79,,,,
8296,SERVICIO CÚPULA S.A. DE C.V.,PL/6417/EXP/ES/2015,-99.07786,19.64316,24.19,25.59,,,,
8265,ENERGÉTICOS Y DERIVADOS DEL NORTE S.A. DE C.V.,PL/6418/EXP/ES/2015,-97.95306,26.043,24.4,,,,,
7517,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6419/EXP/ES/2015,-94.43533,18.12614,22.8,,24.89,,,
2289,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/642/EXP/ES/2015,-116.9525,32.43441,23.99,26.99,25.99,,,
8059,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6420/EXP/ES/2015,-96.11105,19.1558,23.06,24.37,,,,
7535,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6421/EXP/ES/2015,-92.96644,17.98867,23.37,24.77,,,,
7726,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6422/EXP/ES/2015,-92.92656,18.0014,22.59,23.79,,,,
7625,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/6423/EXP/ES/2015,-92.93914,17.97843,22.49,23.69,,,,
7668,SERVICIO FACIL DEL SURESTE SA DE CV,PL/6424/EXP/ES/2015,-94.39602,18.15171,23.59,24.99,25.29,,,
8254,GASOLINERA PERINORTE S.A. DE C.V.,PL/6425/EXP/ES/2015,-101.0185,22.19863,23.75,24.5,25.45,,,
7856,GASERVICIO NUEVO HERMOSILLO S.A. DE C.V.,PL/6426/EXP/ES/2015,-110.932,29.01871,24.99,,,,,
7606,SERVICIO RAMÍREZ E HIJOS S.A. DE C.V.,PL/6427/EXP/ES/2015,-99.10404,19.46066,24.09,25.94,25.99,Ciudad de Mexico,Gustavo A. Madero,Norte 82 No. 5122
8132,"CORPOE, S.A. DE C.V.",PL/6428/EXP/ES/2015,-100.9439,22.15173,24.32,25.45,26.02,,,
8374,GASOLINERA MORENO TERAN S.A. DE C.V.,PL/6429/EXP/ES/2015,-109.6806,29.80328,25.57,26.52,27.45,,,
2229,PETRO SERVICIOS DEL SURESTE S.A. DE C.V.,PL/643/EXP/ES/2015,-93.12914,17.90663,23.49,,24.69,,,
7803,"GRUPO FERCHE, S.A. DE C.V.",PL/6430/EXP/ES/2015,-90.98196,19.14611,25.29,26.19,26.99,,,
7565,ESTACIÓN DE SERVICO K2 S.A. DE C.V.,PL/6431/EXP/ES/2015,-102.3189,20.69889,25.5,,26.5,,,
8271,ESTACIÓN DE SERVICIO LOS ALAMOS S.A. DE C.V.,PL/6432/EXP/ES/2015,-96.95869,19.15316,24.99,25.99,26.69,,,
7891,GASOLINERA HUASABAS S.A. DE C.V.,PL/6433/EXP/ES/2015,-109.3048,29.91919,,,,,,
8286,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/6434/EXP/ES/2015,-100.45,19.89858,25.1,26.35,,,,
8173,GRUPO BENCENO DE COMBUSTIBLES S.A. DE C.V.,PL/6435/EXP/ES/2015,-105.1986,21.81301,26.08,,27.89,,,
7811,GRUPO BENCENO DE COMBUSTIBLES S.A. DE C.V.,PL/6436/EXP/ES/2015,-105.2112,21.80843,26.08,,27.89,,,
8087,ECHENIQUE HERMANOS S. A.,PL/6437/EXP/ES/2015,-100.9828,22.17228,24.54,25.2,26.22,,,
8340,COMBURED S.A. DE C.V.,PL/6438/EXP/ES/2015,-100.6307,23.67311,26.02,26.61,27.82,,,
